Query	Hit type	PSSM-ID	From	To	E-Value	Bitscore	Accession	Short name	Incomplete	Superfamily
Pt_Chr0204292	specific	438928	23	61	1.26283e-15	67.4869	cd22157	F-box_AtFBW1-like	 - 	cl45894
Pt_Chr0204292	superfamily	273726	107	190	0.000898777	38.8796	cl44343	F_box_assoc_1 superfamily	C	 - 
Pt_Chr0204293	superfamily	460581	79	317	1.12642e-23	99.5979	cl47744	mTERF superfamily	 - 	 - 
Pt_Chr0204295	superfamily	273726	18	235	1.1887e-09	57.3692	cl44343	F_box_assoc_1 superfamily	 - 	 - 
Pt_Chr0204296	specific	464160	360	405	3.30104e-24	94.594	pfam14379	Myb_CC_LHEQLE	 - 	cl16840
Pt_Chr0204296	specific	130620	271	324	8.61482e-23	90.9261	TIGR01557	myb_SHAQKYF	 - 	cl21498
Pt_Chr0204297	specific	461492	662	811	1.74965e-47	166.204	pfam04937	DUF659	 - 	cl04853
Pt_Chr0204297	specific	461492	100	250	5.19219e-46	161.966	pfam04937	DUF659	 - 	cl04853
Pt_Chr0204297	superfamily	399013	911	975	4.745e-05	42.6337	cl05324	Dimer_Tnp_hAT superfamily	N	 - 
Pt_Chr0204299	specific	293744	61	379	2.34702e-159	470.147	cd16020	GPI_EPT_1	 - 	cl23718
Pt_Chr0204299	specific	461508	461	930	1.61925e-145	440.509	pfam04987	PigN	 - 	cl04875
Pt_Chr0204301	specific	214789	157	354	4.66157e-57	184.804	smart00724	TLC	 - 	cl02759
Pt_Chr0204303	superfamily	215530	91	1735	0	2518.6	cl33614	PLN02980 superfamily	 - 	 - 
Pt_Chr0204305	specific	215251	10	703	0	1472.62	PLN02457	PLN02457	 - 	cl00013
Pt_Chr0204308	superfamily	443091	159	333	0.000465945	41.7392	cl25603	CwlO1 superfamily	C	 - 
Pt_Chr0204311	superfamily	474047	6	86	8.70966e-14	66.5694	cl23759	GT1 superfamily	 - 	 - 
Pt_Chr0204316	superfamily	444663	61	114	2.88748e-11	54.5851	cl00033	AP2 superfamily	 - 	 - 
Pt_Chr0204316	superfamily	444663	11	45	3.12976e-06	41.4817	cl00033	AP2 superfamily	C	 - 
Pt_Chr0204318	superfamily	187754	332	503	7.10248e-20	88.9236	cl39120	AMN1 superfamily	N	 - 
Pt_Chr0204318	superfamily	187754	200	396	1.03983e-14	73.9008	cl39120	AMN1 superfamily	 - 	 - 
Pt_Chr0204318	superfamily	187754	74	270	8.06166e-09	56.5668	cl39120	AMN1 superfamily	 - 	 - 
Pt_Chr0204319	superfamily	473140	51	159	4.62606e-18	75.3744	cl19115	Cupredoxin superfamily	 - 	 - 
Pt_Chr0204320	specific	273236	19	700	0	535.869	TIGR00728	OPT_sfam	 - 	cl14607
Pt_Chr0204321	specific	153420	166	433	3.27783e-94	287.18	cd07920	Pumilio	 - 	cl46378
Pt_Chr0204323	specific	467505	23	169	3.95138e-40	132.744	cd23659	USP_At3g01520-like	 - 	cl00292
Pt_Chr0204324	specific	467505	45	187	5.16358e-43	141.219	cd23659	USP_At3g01520-like	 - 	cl00292
Pt_Chr0204331	specific	461417	68	166	9.9037e-44	141.314	pfam04749	PLAC8	 - 	cl04722
Pt_Chr0204332	specific	461337	187	451	4.87147e-54	184.322	pfam04515	Choline_transpo	 - 	cl04558
Pt_Chr0204333	specific	128412	9	253	4.91652e-164	453.988	smart00101	14_3_3	 - 	cl02098
Pt_Chr0204334	superfamily	470745	83	215	1.04339e-57	178.651	cl03131	PLN03058 superfamily	 - 	 - 
Pt_Chr0204336	superfamily	441187	50	126	0.00457481	39.1377	cl34310	DR0291 superfamily	NC	 - 
Pt_Chr0204337	specific	405286	272	317	5.20675e-17	73.8045	pfam14570	zf-RING_4	 - 	cl17238
Pt_Chr0204338	superfamily	473075	204	263	6.74777e-12	60.7117	cl17238	RING_Ubox superfamily	 - 	 - 
Pt_Chr0204339	specific	440311	69	172	1.0032e-46	159.962	COG0545	FkpA	 - 	cl29492
Pt_Chr0204339	specific	459735	312	408	7.58509e-23	93.0298	pfam00254	FKBP_C	 - 	cl19519
Pt_Chr0204339	specific	440225	436	548	4.78999e-11	63.4874	COG0457	TPR	C	cl33886
Pt_Chr0204339	superfamily	236791	197	291	0.00260337	40.1317	cl29493	PRK10902 superfamily	N	 - 
Pt_Chr0204340	superfamily	441472	33	418	5.47631e-75	238.618	cl42797	TRM1 superfamily	 - 	 - 
Pt_Chr0204341	superfamily	475125	32	555	0	619.084	cl28910	MFS superfamily	 - 	 - 
Pt_Chr0204342	specific	293744	61	379	1.99994e-159	470.533	cd16020	GPI_EPT_1	 - 	cl23718
Pt_Chr0204342	specific	461508	461	944	7.32441e-143	433.96	pfam04987	PigN	 - 	cl04875
Pt_Chr0204343	specific	214789	157	371	1.41174e-59	192.123	smart00724	TLC	 - 	cl02759
Pt_Chr0204345	superfamily	215530	69	1709	0	2481.62	cl33614	PLN02980 superfamily	 - 	 - 
Pt_Chr0204348	specific	443091	159	333	0.000209753	42.8948	COG3883	CwlO1	C	cl25603
Pt_Chr0204353	specific	459804	5	40	0.00823471	32.5912	pfam00403	HMA	C	cl47547
Pt_Chr0204354	specific	459804	5	40	0.00616322	32.9764	pfam00403	HMA	C	cl47547
Pt_Chr0204357	superfamily	173561	64	116	0.000672497	38.6345	cl31762	PTZ00368 superfamily	NC	 - 
Pt_Chr0204359	specific	459804	6	61	0.0005945	35.6728	pfam00403	HMA	 - 	cl47547
Pt_Chr0204363	specific	178655	1	209	3.33647e-155	427.82	PLN03108	PLN03108	 - 	cl30513
Pt_Chr0204364	specific	212471	2	93	6.48115e-56	168.557	cd01724	Sm_D1	 - 	cl00259
Pt_Chr0204366	specific	440225	209	313	9.77491e-08	51.9314	COG0457	TPR	C	cl33886
Pt_Chr0204366	superfamily	443119	110	301	0.00396825	38.8209	cl27809	Spy superfamily	C	 - 
Pt_Chr0204367	specific	438931	66	101	7.54416e-10	54.2187	cd22160	F-box_AtFBL13-like	 - 	cl45894
Pt_Chr0204367	specific	462458	403	446	3.10153e-09	52.3339	pfam08387	FBD	 - 	cl26765
Pt_Chr0204374	specific	463996	142	428	1.26753e-97	293.716	pfam13839	PC-Esterase	 - 	cl48232
Pt_Chr0204374	specific	464168	89	141	5.06386e-19	80.2254	pfam14416	PMR5N	 - 	cl38452
Pt_Chr0204377	specific	463996	142	428	1.44379e-97	293.331	pfam13839	PC-Esterase	 - 	cl48232
Pt_Chr0204377	specific	464168	89	141	4.45077e-19	80.2254	pfam14416	PMR5N	 - 	cl38452
Pt_Chr0204384	specific	409148	381	494	3.96895e-75	235.859	cd21299	CH_AtFIM_like_rpt3	 - 	cl00030
Pt_Chr0204384	superfamily	227401	114	608	5.46001e-71	241.383	cl26648	SAC6 superfamily	 - 	 - 
Pt_Chr0204385	specific	176545	40	333	1.79525e-168	486.123	cd08603	GDPD_SHV3_repeat_1	 - 	cl14615
Pt_Chr0204385	specific	176546	350	655	1.37795e-147	432.917	cd08604	GDPD_SHV3_repeat_2	 - 	cl14615
Pt_Chr0204386	superfamily	463434	96	161	0.00508033	35.3103	cl13459	COG2_C superfamily	C	 - 
Pt_Chr0204387	superfamily	470049	17	164	3.56643e-45	150.844	cl01053	SGNH_hydrolase superfamily	N	 - 
Pt_Chr0204388	superfamily	469999	7	306	4.78539e-54	178.647	cl00935	Brix superfamily	 - 	 - 
Pt_Chr0204389	superfamily	469999	7	289	5.52071e-48	162.469	cl00935	Brix superfamily	 - 	 - 
Pt_Chr0204390	superfamily	469999	7	306	1.51728e-57	187.892	cl00935	Brix superfamily	 - 	 - 
Pt_Chr0204392	specific	238875	56	361	3.25613e-100	299.146	cd01837	SGNH_plant_lipase_like	 - 	cl01053
Pt_Chr0204394	specific	270855	3	257	1.01484e-132	385.663	cd08215	STKc_Nek	 - 	cl21453
Pt_Chr0204395	superfamily	469666	31	99	5.97347e-45	143.319	cl00217	pyrophosphatase superfamily	C	 - 
Pt_Chr0204396	superfamily	473864	26	298	6.39259e-124	368.585	cl21453	PKc_like superfamily	 - 	 - 
Pt_Chr0204398	superfamily	469999	38	319	8.8894e-89	267.255	cl00935	Brix superfamily	 - 	 - 
Pt_Chr0204399	specific	240520	67	219	7.78462e-90	260.943	cd13156	KOW_RPL6	 - 	cl00354
Pt_Chr0204400	superfamily	475233	86	316	5.63223e-12	66.2044	cl29593	WD40 superfamily	N	 - 
Pt_Chr0204402	specific	271353	5	135	6.56607e-24	98.4631	cd14798	RX-CC_like	 - 	cl36576
Pt_Chr0204402	specific	463713	1223	1260	0.000577192	39.1507	pfam12799	LRR_4	 - 	cl38373
Pt_Chr0204402	superfamily	462128	1260	1412	0.00233358	42.6063	cl25845	DMP1 superfamily	N	 - 
Pt_Chr0204402	superfamily	443914	915	1288	0.00327645	41.843	cl34836	LRR superfamily	N	 - 
Pt_Chr0204402	superfamily	452717	496	641	0.00451607	41.3363	cl27103	SseC superfamily	N	 - 
Pt_Chr0204406	specific	460939	324	380	5.11874e-12	61.4559	pfam03478	DUF295	 - 	cl38126
Pt_Chr0204406	superfamily	178754	438	816	0.000244435	44.1708	cl31986	PLN03215 superfamily	 - 	 - 
Pt_Chr0204407	specific	460939	255	315	4.76198e-07	46.0479	pfam03478	DUF295	 - 	cl38126
Pt_Chr0204408	specific	460939	65	118	2.9663e-09	49.8999	pfam03478	DUF295	 - 	cl38126
Pt_Chr0204410	specific	206660	43	233	6.3014e-124	349.936	cd01868	Rab11_like	 - 	cl38936
Pt_Chr0204411	superfamily	473075	446	491	1.75207e-21	87.239	cl17238	RING_Ubox superfamily	 - 	 - 
Pt_Chr0204412	specific	212164	56	279	5.60163e-78	248.877	cd11650	AT4G37440_like	 - 	cl17008
Pt_Chr0204412	superfamily	114270	429	590	0.00267349	40.8016	cl25814	Pneumo_att_G superfamily	N	 - 
Pt_Chr0204414	specific	409955	44	145	1.66623e-65	201.089	cd12539	RRM_U2AF35B	 - 	cl17169
Pt_Chr0204414	specific	459885	13	39	4.20642e-05	39.8691	pfam00642	zf-CCCH	 - 	cl47575
Pt_Chr0204414	specific	214632	148	174	0.00830234	33.3717	smart00356	ZnF_C3H1	 - 	cl47037
Pt_Chr0204417	superfamily	395745	183	329	3.92657e-25	105.154	cl26397	NB-ARC superfamily	C	 - 
Pt_Chr0204417	specific	436239	12	97	4.89338e-24	96.9565	pfam18052	Rx_N	 - 	cl36576
Pt_Chr0204417	specific	443914	515	709	3.86064e-15	78.8221	COG4886	LRR	NC	cl34836
Pt_Chr0204418	superfamily	470649	79	215	9.40843e-10	55.3371	cl02663	Fasciclin superfamily	 - 	 - 
Pt_Chr0204419	specific	396845	49	184	5.02983e-20	82.6862	pfam02469	Fasciclin	 - 	cl02663
Pt_Chr0204420	superfamily	480685	22	377	2.23746e-61	206.817	cl46345	PMD superfamily	 - 	 - 
Pt_Chr0204422	specific	438313	127	193	1.85434e-16	70.7534	cd16651	SPL-RING_NSE2	 - 	cl17238
Pt_Chr0204423	superfamily	215561	119	752	6.58626e-155	472.027	cl33629	PLN03077 superfamily	 - 	 - 
Pt_Chr0204424	superfamily	397250	10	102	4.1483e-06	45.145	cl03844	Folate_rec superfamily	N	 - 
Pt_Chr0204425	specific	428015	44	87	1.85696e-21	80.3237	pfam04570	zf-FLZ	 - 	cl04598
Pt_Chr0204426	superfamily	236919	54	728	0	880.773	cl36026	tynA superfamily	 - 	 - 
Pt_Chr0204427	specific	460184	155	552	3.23903e-109	329.46	pfam01384	PHO4	 - 	cl27575
Pt_Chr0204428	specific	464583	1	94	6.64557e-17	68.8281	pfam15243	ANAPC15	 - 	cl21102
Pt_Chr0204429	specific	443914	218	404	3.19235e-41	152.78	COG4886	LRR	NC	cl34836
Pt_Chr0204429	specific	463713	391	425	0.00669244	34.5283	pfam12799	LRR_4	C	cl38373
Pt_Chr0204430	specific	271343	535	648	6.00956e-48	165.542	cd14947	NBR1_like	 - 	cl22423
Pt_Chr0204430	specific	99720	18	104	2.97723e-38	137.541	cd06398	PB1_Joka2	 - 	cl02720
Pt_Chr0204430	superfamily	412288	463	505	4.70489e-24	95.3392	cl00295	ZZ superfamily	 - 	 - 
Pt_Chr0204430	specific	270504	832	870	5.24676e-13	63.6039	cd14319	UBA_NBR1	 - 	cl21463
Pt_Chr0204430	superfamily	473871	801	828	4.77676e-07	46.6551	cl21463	UBA_like_SF superfamily	N	 - 
Pt_Chr0204431	superfamily	473071	72	290	3.62688e-87	259.363	cl17173	AdoMet_MTases superfamily	 - 	 - 
Pt_Chr0204432	specific	270901	32	286	2.3972e-105	308.698	cd13999	STKc_MAP3K-like	 - 	cl21453
Pt_Chr0204437	specific	460777	190	486	5.27045e-97	296.324	pfam03000	NPH3	 - 	cl03827
Pt_Chr0204437	superfamily	453885	20	125	2.32418e-34	125.907	cl38908	BTB_POZ superfamily	 - 	 - 
Pt_Chr0204439	specific	460539	57	199	8.1421e-40	141.193	pfam02365	NAM	 - 	cl03558
Pt_Chr0204440	specific	428090	38	385	0	680.15	pfam04724	Glyco_transf_17	 - 	cl04706
Pt_Chr0204442	superfamily	427562	73	174	2.92162e-05	41.455	cl23736	Cgr1 superfamily	 - 	 - 
Pt_Chr0204443	superfamily	444908	8	290	3.99756e-171	477.82	cl00445	Iso_dh superfamily	 - 	 - 
Pt_Chr0204446	specific	465324	29	164	4.05929e-74	219.918	pfam16974	NAR2	 - 	cl25236
Pt_Chr0204448	specific	465324	31	168	3.8335e-74	219.918	pfam16974	NAR2	 - 	cl25236
Pt_Chr0204449	specific	465324	29	166	2.20449e-75	223	pfam16974	NAR2	 - 	cl25236
Pt_Chr0204450	specific	271036	81	421	0	551.016	cd14134	PKc_CLK	 - 	cl21453
Pt_Chr0204451	superfamily	462280	352	562	1.97795e-36	137.332	cl06723	GLE1 superfamily	 - 	 - 
Pt_Chr0204451	specific	440372	653	782	5.16119e-17	77.3151	COG0607	PspE	 - 	cl43208
Pt_Chr0204451	superfamily	173412	225	378	0.0018625	42.0503	cl31754	PTZ00121 superfamily	NC	 - 
Pt_Chr0204452	specific	410687	81	498	0	574.923	cd11064	CYP86A	 - 	cl41757
Pt_Chr0204453	specific	460896	16	174	1.24553e-34	121.19	pfam03357	Snf7	 - 	cl47805
Pt_Chr0204454	superfamily	227880	236	1058	9.31916e-89	304.272	cl47096	COG5593 superfamily	 - 	 - 
Pt_Chr0204455	superfamily	453885	15	115	9.72697e-22	86.3772	cl38908	BTB_POZ superfamily	 - 	 - 
Pt_Chr0204457	specific	178669	4	819	0	1335.59	PLN03122	PLN03122	 - 	cl31972
Pt_Chr0204458	specific	466822	8	494	0	781.754	cd10221	ASKHA_NBD_Arp3-like	 - 	cl49607
Pt_Chr0204460	superfamily	475130	65	133	3.05939e-23	86.7057	cl28922	Ubl1_cv_Nsp3_N-like superfamily	 - 	 - 
Pt_Chr0204462	superfamily	166421	39	323	1.67425e-168	470.888	cl30678	PLN02780 superfamily	 - 	 - 
Pt_Chr0204464	superfamily	274008	300	1028	1.36793e-16	86.2638	cl37069	SMC_prok_B superfamily	N	 - 
Pt_Chr0204464	superfamily	274008	690	1523	5.52613e-13	74.3226	cl37069	SMC_prok_B superfamily	 - 	 - 
Pt_Chr0204465	specific	462990	652	763	5.5175e-27	106.048	pfam10193	Telomere_reg-2	 - 	cl10886
Pt_Chr0204466	specific	270901	515	763	2.1379e-128	382.271	cd13999	STKc_MAP3K-like	 - 	cl21453
Pt_Chr0204466	specific	433922	165	372	1.77733e-76	245.542	pfam14381	EDR1	 - 	cl18686
Pt_Chr0204468	superfamily	461327	18	172	8.76238e-54	172.542	cl25904	QWRF superfamily	N	 - 
Pt_Chr0204470	specific	178154	27	507	0	1001.55	PLN02539	PLN02539	 - 	cl29400
Pt_Chr0204471	specific	442289	73	219	2.3577e-27	108.705	COG3055	NanM	C	cl34543
Pt_Chr0204471	specific	438923	13	54	5.32418e-15	68.3645	cd22152	F-box_AtAFR-like	 - 	cl45894
Pt_Chr0204472	specific	462990	684	795	4.13563e-27	106.433	pfam10193	Telomere_reg-2	 - 	cl10886
Pt_Chr0204473	specific	270901	515	763	1.59865e-128	382.656	cd13999	STKc_MAP3K-like	 - 	cl21453
Pt_Chr0204473	specific	433922	165	372	8.45331e-77	246.312	pfam14381	EDR1	 - 	cl18686
Pt_Chr0204474	specific	178154	89	569	0	1002.71	PLN02539	PLN02539	 - 	cl29400
Pt_Chr0204475	specific	442289	73	219	2.3577e-27	108.705	COG3055	NanM	C	cl34543
Pt_Chr0204475	specific	438923	13	54	5.32418e-15	68.3645	cd22152	F-box_AtAFR-like	 - 	cl45894
Pt_Chr0204476	specific	431392	95	379	5.54672e-138	392.972	pfam10609	ParA	 - 	cl38936
Pt_Chr0204477	specific	460797	117	300	2.13716e-53	173.583	pfam03080	Neprosin	 - 	cl03877
Pt_Chr0204478	superfamily	177912	4	333	0	602.617	cl30355	PLN02272 superfamily	N	 - 
Pt_Chr0204480	specific	178434	14	541	0	668.807	PLN02841	PLN02841	 - 	cl21590
Pt_Chr0204481	specific	213228	95	344	3.88223e-122	351.419	cd03261	ABC_Org_Solvent_Resistant	 - 	cl38936
Pt_Chr0204483	specific	440430	195	396	6.87466e-27	111.199	COG0666	ANKYR	N	cl34000
Pt_Chr0204483	superfamily	215625	108	277	0.00393814	40.6218	cl33658	PLN03192 superfamily	N	 - 
Pt_Chr0204485	specific	427493	194	292	9.11107e-24	93.021	pfam03763	Remorin_C	 - 	cl23741
Pt_Chr0204486	specific	436593	36	92	2.65871e-21	84.1311	pfam18579	Raf1_HTH	 - 	cl39898
Pt_Chr0204486	superfamily	436592	104	189	5.31315e-15	68.648	cl39897	Raf1_N superfamily	 - 	 - 
Pt_Chr0204489	superfamily	473864	165	310	9.61242e-51	170.026	cl21453	PKc_like superfamily	N	 - 
Pt_Chr0204490	superfamily	473071	104	322	4.20787e-87	260.519	cl17173	AdoMet_MTases superfamily	 - 	 - 
Pt_Chr0204491	specific	271343	532	645	5.94703e-48	165.542	cd14947	NBR1_like	 - 	cl22423
Pt_Chr0204491	specific	99720	18	104	2.96419e-38	137.541	cd06398	PB1_Joka2	 - 	cl02720
Pt_Chr0204491	superfamily	412288	460	502	4.68896e-24	95.3392	cl00295	ZZ superfamily	 - 	 - 
Pt_Chr0204491	specific	270504	829	867	5.22896e-13	63.6039	cd14319	UBA_NBR1	 - 	cl21463
Pt_Chr0204491	superfamily	473871	798	825	4.7605e-07	46.6551	cl21463	UBA_like_SF superfamily	N	 - 
Pt_Chr0204492	specific	443914	218	404	3.19235e-41	152.78	COG4886	LRR	NC	cl34836
Pt_Chr0204492	specific	463713	391	425	0.00669244	34.5283	pfam12799	LRR_4	C	cl38373
Pt_Chr0204493	specific	464583	1	94	6.64557e-17	68.8281	pfam15243	ANAPC15	 - 	cl21102
Pt_Chr0204494	specific	460184	155	552	1.5876e-109	330.231	pfam01384	PHO4	 - 	cl27575
Pt_Chr0204495	superfamily	236919	54	659	0	675.077	cl36026	tynA superfamily	 - 	 - 
Pt_Chr0204496	specific	428015	44	87	1.98752e-21	80.3237	pfam04570	zf-FLZ	 - 	cl04598
Pt_Chr0204497	superfamily	397250	60	190	6.97461e-12	62.8642	cl03844	Folate_rec superfamily	 - 	 - 
Pt_Chr0204498	specific	461361	17	67	4.79927e-11	52.8673	pfam04588	HIG_1_N	 - 	cl04611
Pt_Chr0204499	superfamily	442947	53	240	2.93073e-39	143.455	cl34664	TynA superfamily	C	 - 
Pt_Chr0204500	specific	428015	44	87	1.98752e-21	80.3237	pfam04570	zf-FLZ	 - 	cl04598
Pt_Chr0204501	superfamily	397250	60	190	6.97461e-12	62.8642	cl03844	Folate_rec superfamily	 - 	 - 
Pt_Chr0204502	specific	461361	17	67	4.79927e-11	52.8673	pfam04588	HIG_1_N	 - 	cl04611
Pt_Chr0204504	specific	427493	192	279	1.18743e-22	89.9394	pfam03763	Remorin_C	 - 	cl23741
Pt_Chr0204505	specific	173741	325	621	0	596.513	cd07843	STKc_CDC2L1	 - 	cl21453
Pt_Chr0204506	superfamily	236669	19	182	0.00184902	40.4535	cl35903	PRK10263 superfamily	NC	 - 
Pt_Chr0204507	superfamily	461504	32	62	0.00459587	33.1904	cl04871	IPP-2 superfamily	N	 - 
Pt_Chr0204508	superfamily	460581	208	474	6.87662e-41	148.903	cl47744	mTERF superfamily	 - 	 - 
Pt_Chr0204509	specific	461860	1	279	1.44209e-98	290.26	pfam06246	Isy1	 - 	cl05646
Pt_Chr0204511	superfamily	469671	3	171	2.63707e-109	309.046	cl00227	PEBP superfamily	 - 	 - 
Pt_Chr0204512	superfamily	470475	5	120	1.46688e-12	60.1859	cl02130	Got1 superfamily	 - 	 - 
Pt_Chr0204513	specific	381399	235	287	5.64491e-19	78.7623	cd11393	bHLH_AtbHLH_like	 - 	cl00081
Pt_Chr0204514	specific	178513	1	744	0	1464.98	PLN02925	PLN02925	 - 	cl30731
Pt_Chr0204515	specific	238875	104	451	2.43119e-109	326.109	cd01837	SGNH_plant_lipase_like	 - 	cl01053
Pt_Chr0204516	specific	381399	235	287	4.54136e-19	78.7623	cd11393	bHLH_AtbHLH_like	 - 	cl00081
Pt_Chr0204517	specific	178513	1	744	0	1464.59	PLN02925	PLN02925	 - 	cl30731
Pt_Chr0204518	superfamily	470049	1	255	8.58635e-78	238.284	cl01053	SGNH_hydrolase superfamily	 - 	 - 
Pt_Chr0204520	superfamily	470049	67	378	1.96313e-85	262.937	cl01053	SGNH_hydrolase superfamily	 - 	 - 
Pt_Chr0204521	superfamily	398009	207	468	2.69727e-27	112.043	cl27775	Nuc_sug_transp superfamily	 - 	 - 
Pt_Chr0204522	specific	438503	128	189	1.38347e-32	119.129	cd23141	RING-HC_ARI6-like	 - 	cl17238
Pt_Chr0204522	specific	439007	207	271	2.92371e-30	112.737	cd20346	BRcat_RBR_ANKIB1	 - 	cl45895
Pt_Chr0204522	superfamily	459240	281	303	1.09507e-10	57.0749	cl45895	BRcat_Rcat_RBR superfamily	N	 - 
Pt_Chr0204522	superfamily	466073	313	437	5.68485e-09	56.9679	cl44843	Ariadne superfamily	C	 - 
Pt_Chr0204523	superfamily	444760	12	250	2.01367e-133	375.616	cl00220	cysteine_hydrolases superfamily	 - 	 - 
Pt_Chr0204526	superfamily	396850	98	259	7.64969e-58	189.871	cl37511	Met_10 superfamily	 - 	 - 
Pt_Chr0204527	specific	380879	5	47	3.34443e-16	70.4043	cd19821	Bbox1_BBX-like	 - 	cl00034
Pt_Chr0204527	specific	380879	57	98	5.55623e-13	61.9299	cd19821	Bbox1_BBX-like	 - 	cl00034
Pt_Chr0204530	specific	462552	216	410	2.63839e-103	308.048	pfam08662	eIF2A	 - 	cl37576
Pt_Chr0204530	superfamily	227657	43	469	1.79114e-68	229.762	cl34988	COG5354 superfamily	C	 - 
Pt_Chr0204532	specific	381595	68	267	2.58664e-85	253.892	cd00325	chitinase_GH19	 - 	cl00222
Pt_Chr0204532	specific	459705	26	52	3.42922e-08	48.3123	pfam00187	Chitin_bind_1	N	cl45987
Pt_Chr0204534	specific	460842	2	319	1.89785e-67	215.156	pfam03194	LUC7	 - 	cl44500
Pt_Chr0204535	superfamily	280357	216	274	1.87777e-05	42.059	cl44369	zf-TRAF superfamily	 - 	 - 
Pt_Chr0204536	superfamily	473070	296	394	2.51158e-31	117.568	cl17171	PH-like superfamily	 - 	 - 
Pt_Chr0204536	specific	464975	452	598	2.33227e-30	116.164	pfam16016	VASt	 - 	cl24548
Pt_Chr0204536	specific	175973	142	238	1.84643e-18	80.9591	cd00030	C2	 - 	cl14603
Pt_Chr0204538	specific	443914	534	681	2.0946e-10	64.1846	COG4886	LRR	C	cl34836
Pt_Chr0204538	superfamily	476867	1104	1192	0.00188392	42.5702	cl39092	kgd superfamily	C	 - 
Pt_Chr0204538	superfamily	173412	845	1112	0.00357321	41.6651	cl31754	PTZ00121 superfamily	NC	 - 
Pt_Chr0204541	specific	466392	146	373	2.17004e-46	158.67	pfam20241	DUF6598	 - 	cl48408
Pt_Chr0204544	superfamily	178645	20	692	4.3871e-145	448.289	cl31971	FHY3 superfamily	 - 	 - 
Pt_Chr0204545	specific	462258	326	559	2.47782e-121	365.655	pfam07766	LETM1_RBD	 - 	cl06685
Pt_Chr0204545	specific	463900	767	829	9.3164e-08	49.5593	pfam13499	EF-hand_7	 - 	cl38414
Pt_Chr0204546	superfamily	473864	267	512	4.88897e-72	229.732	cl21453	PKc_like superfamily	 - 	 - 
Pt_Chr0204546	specific	440430	143	231	4.87932e-20	90.3984	COG0666	ANKYR	NC	cl34000
Pt_Chr0204547	specific	466392	128	317	6.53174e-40	141.722	pfam20241	DUF6598	 - 	cl48408
Pt_Chr0204550	superfamily	214364	311	478	3.32015e-75	233.833	cl33331	ilvH superfamily	 - 	 - 
Pt_Chr0204550	specific	440209	75	229	9.99084e-70	219.127	COG0440	IlvH	 - 	cl33873
Pt_Chr0204553	specific	176858	366	513	2.21073e-35	130.772	cd07816	Bet_v1-like	 - 	cl14643
Pt_Chr0204553	specific	176858	520	668	3.24779e-35	130.387	cd07816	Bet_v1-like	 - 	cl14643
Pt_Chr0204555	superfamily	215561	109	668	3.69597e-164	492.828	cl33629	PLN03077 superfamily	N	 - 
Pt_Chr0204556	specific	397278	132	217	2.04128e-23	90.333	pfam03083	MtN3_slv	 - 	cl46784
Pt_Chr0204556	specific	397278	11	94	7.77352e-19	78.3918	pfam03083	MtN3_slv	 - 	cl46784
Pt_Chr0204557	superfamily	471953	44	94	0.000257079	36.4612	cl09930	RPA_2b-aaRSs_OBF_like superfamily	C	 - 
Pt_Chr0204559	specific	461849	246	288	1.10233e-23	91.405	pfam06203	CCT	 - 	cl39177
Pt_Chr0204559	specific	380879	19	62	3.0395e-09	51.9147	cd19821	Bbox1_BBX-like	 - 	cl00034
Pt_Chr0204560	specific	409808	75	142	4.91537e-34	119.272	cd12373	RRM_SRSF3_like	 - 	cl17169
Pt_Chr0204560	specific	395050	161	175	0.000118339	38.663	pfam00098	zf-CCHC	 - 	cl37618
Pt_Chr0204561	specific	466392	188	373	6.43188e-41	145.574	pfam20241	DUF6598	 - 	cl48408
Pt_Chr0204563	superfamily	444468	116	388	3.07314e-87	266.001	cl47414	Tab2 superfamily	 - 	 - 
Pt_Chr0204564	superfamily	462366	1	51	3.52357e-18	69.3453	cl06942	AdoMetDC_leader superfamily	 - 	 - 
Pt_Chr0204565	superfamily	215636	331	617	6.24577e-19	91.477	cl33664	PLN03218 superfamily	NC	 - 
Pt_Chr0204568	superfamily	355048	1	443	0	673.979	cl23789	PLN02481 superfamily	 - 	 - 
Pt_Chr0204569	specific	178394	377	540	6.46383e-104	309.003	PLN02797	PLN02797	 - 	cl21511
Pt_Chr0204569	superfamily	446000	77	314	4.83383e-66	214.206	cl03075	GrpE superfamily	 - 	 - 
Pt_Chr0204570	specific	409686	75	152	2.22919e-52	163.898	cd12240	RRM_NCBP2	 - 	cl17169
Pt_Chr0204572	specific	349625	11	94	1.78886e-17	76.8275	cd18316	BTB_POZ_KCTD-like	 - 	cl38908
Pt_Chr0204573	superfamily	410996	44	137	1.45956e-23	105.684	cl47186	PDS5 superfamily	C	 - 
Pt_Chr0204573	superfamily	240271	388	626	8.40463e-07	52.356	cl36510	PTZ00108 superfamily	N	 - 
Pt_Chr0204573	superfamily	240271	209	444	0.00124938	42.3408	cl36510	PTZ00108 superfamily	N	 - 
Pt_Chr0204574	specific	400495	16	164	1.45346e-64	195.244	pfam08212	Lipocalin_2	 - 	cl21528
Pt_Chr0204576	specific	320080	210	462	1.27381e-33	124.263	cd15900	EFh_MICU	 - 	cl28896
Pt_Chr0204576	specific	444056	331	460	2.86226e-10	58.2648	COG5126	FRQ1	 - 	cl34916
Pt_Chr0204576	superfamily	444056	178	223	1.50367e-05	44.7829	cl34916	FRQ1 superfamily	N	 - 
